datetime,open,high,low,close,volume
1500460200,0.01809506,0.01814325,0.018,0.01805344,180.89192144
1500462000,0.01808266,0.01832223,0.01805342,0.01829097,324.60624015
1500463800,0.018291,0.01832749,0.01821067,0.01831265,99.62989515
1500465600,0.01831266,0.01844496,0.01812411,0.01812411,296.00291512
1500467400,0.01812412,0.01821971,0.01791602,0.01811809,409.27843156
1500469200,0.01812468,0.01827502,0.018073,0.01819655,264.84279542
1500471000,0.01818859,0.01825,0.01792118,0.0179212,177.31903728
1500472800,0.01797421,0.01815829,0.01769,0.01797,412.15400776
1500474600,0.01797641,0.01817318,0.01781007,0.0181,189.75489978
1500476400,0.0181,0.01812461,0.01790351,0.018,115.6094035
1500478200,0.018,0.01809469,0.01798685,0.018011,67.73608746
1500480000,0.01801,0.01837,0.01798685,0.01834967,264.11446834
1500481800,0.01834966,0.018397,0.0182,0.01823081,147.80243801
1500483600,0.01822403,0.0183,0.01812,0.01812001,136.17830658
1500485400,0.01812002,0.0182086,0.01806933,0.01808664,50.01967826
1500487200,0.01808003,0.01812825,0.01790002,0.01802156,133.40263816
1500489000,0.01804343,0.01808999,0.01795693,0.01805704,56.96001193
1500490800,0.01805704,0.01812795,0.01797002,0.01809,62.33101375
1500492600,0.01809,0.01809,0.01788,0.01798,118.46825264
1500494400,0.01795176,0.01805583,0.01776778,0.01786366,396.00002476
1500496200,0.01785679,0.01787999,0.01775,0.01785248,191.2346134
1500498000,0.01781078,0.01801878,0.01778902,0.01788452,207.60756678
1500499800,0.01788453,0.018,0.0178155,0.01795692,106.56835188
1500501600,0.01798538,0.01798538,0.01785,0.01789253,72.7955941
1500503400,0.0178979,0.01794976,0.01785,0.017879,90.00966617
1500505200,0.01787964,0.01790098,0.01767228,0.01770837,125.90005266
1500507000,0.01770837,0.01777169,0.01752435,0.01773042,262.30321926
1500508800,0.01773743,0.01780737,0.01767291,0.01770005,80.62478692
1500510600,0.01770005,0.017932,0.0177,0.01793199,89.33932051
1500512400,0.01793199,0.01795,0.01782203,0.01783994,94.68797324
1500514200,0.01783994,0.01792836,0.0178084,0.01790306,95.18072062
1500516000,0.01790306,0.01803985,0.01788,0.01800024,100.24825762
1500517800,0.0180146,0.01804958,0.01789429,0.01804498,174.12785102
1500519600,0.01804,0.01804,0.01788671,0.01791072,61.365633
1500521400,0.01791076,0.01799642,0.01781837,0.01799642,88.49215057
1500523200,0.01797203,0.01802,0.01783001,0.01791541,97.31342001
1500525000,0.01791541,0.01794208,0.0178301,0.01787979,72.15812775
1500526800,0.01787851,0.01810533,0.01782038,0.01789501,108.39966086
1500528600,0.01792183,0.01800318,0.0178954,0.01796613,70.09221079
1500530400,0.01798888,0.01799594,0.01787975,0.01792405,38.69410445
1500532200,0.01793175,0.01809092,0.01791151,0.01794915,102.26426135
1500534000,0.01794915,0.0180183,0.01787554,0.01789522,99.24886238
1500535800,0.01788806,0.01793818,0.01777313,0.01782194,68.72110791
1500537600,0.01782901,0.01785,0.01770336,0.01770898,99.27624176
1500539400,0.01770337,0.01776036,0.01767003,0.01773233,65.52674198
1500541200,0.01770619,0.01779998,0.01765,0.0177997,143.34754583
1500543000,0.01779967,0.01779967,0.01753862,0.01753999,127.82283165
1500544800,0.01753862,0.01776999,0.01743525,0.01772105,384.96632504
1500546600,0.01772105,0.01781246,0.01770013,0.01781246,92.14143226
1500548400,0.01781245,0.01781995,0.01745124,0.01763419,153.79980073
1500550200,0.01762303,0.01767855,0.0173001,0.01751999,537.07033406
1500552000,0.01748995,0.01757513,0.01745967,0.01745967,59.02359213
1500553800,0.01745967,0.01745967,0.01745967,0.01745967,0
1500555600,0.01745967,0.01745967,0.01745967,0.01745967,0
1500557400,0.01745967,0.01745967,0.01745967,0.01745967,0
1500559200,0.01745967,0.01745967,0.01745967,0.01745967,0
1500561000,0.01745967,0.01745967,0.01745967,0.01745967,0
1500562800,0.01745967,0.01745967,0.01603136,0.01704985,1663.2976455
1500564600,0.01700002,0.01754092,0.01670365,0.01746004,810.63617393
1500566400,0.01746004,0.01761669,0.01679388,0.01696164,847.12684256
1500568200,0.01695995,0.0175,0.01677,0.01722674,375.40009284
1500570000,0.01722674,0.01732432,0.01692471,0.017,213.24795498
1500571800,0.01700317,0.01727735,0.01700317,0.01705125,153.32557521
1500573600,0.01705125,0.01717324,0.016971,0.01700001,110.97486938
1500575400,0.017,0.01715348,0.01689905,0.0169809,187.98745424
1500577200,0.01695553,0.017,0.01657756,0.01696476,578.8363586
1500579000,0.01696475,0.01698999,0.01669671,0.01678501,108.36578232
1500580800,0.0168,0.01684999,0.01651578,0.01658884,338.65442423
1500582600,0.01658831,0.01663106,0.01647077,0.0165213,348.15312867
1500584400,0.0165,0.0165,0.01618,0.01621468,549.67794569
1500586200,0.01622314,0.01644444,0.016184,0.01631,380.62850597
1500588000,0.01631485,0.01631487,0.01603,0.01626111,400.63731329
1500589800,0.01627418,0.01627418,0.01567401,0.01571089,560.70079882
1500591600,0.01571089,0.01612793,0.01503384,0.01570994,1471.64343915
1500593400,0.01566553,0.01602098,0.0153331,0.01569542,629.24245222
1500595200,0.01569541,0.01645819,0.01556728,0.0164581,515.03090439
1500597000,0.01645811,0.01660036,0.01610729,0.01620175,523.61732509
1500598800,0.01621003,0.01624337,0.01594432,0.01620953,210.06685174
1500600600,0.01620848,0.0162308,0.01593061,0.016,129.96419996
1500602400,0.016,0.01699747,0.01596745,0.01699747,628.34380022
1500604200,0.01699747,0.01759529,0.01696916,0.01756577,613.25839512
1500606000,0.01756605,0.01770022,0.01731,0.01735187,641.62657675
1500607800,0.01731,0.01736017,0.017003,0.01704993,408.04826432
1500609600,0.01700304,0.01734,0.016877,0.01718659,317.25029201
1500611400,0.01718199,0.01727555,0.01687564,0.01697898,251.19958028
1500613200,0.01699997,0.01710257,0.01689967,0.01704155,208.78658177
1500615000,0.01704539,0.01706199,0.01675,0.016805,231.11341007
1500616800,0.016805,0.01696941,0.01676248,0.01689986,156.13797732
1500618600,0.01688304,0.0170931,0.01687908,0.01705042,106.21546188
1500620400,0.01700901,0.01716029,0.01691785,0.01691808,86.42646741
1500622200,0.01691808,0.01701351,0.01691808,0.01699328,56.63307957
1500624000,0.01699327,0.01728242,0.01699327,0.01728242,268.01186415
1500625800,0.01728242,0.01734284,0.01721,0.01721235,168.18988808
1500627600,0.01721235,0.01726979,0.01702339,0.01702339,114.22606097
1500629400,0.01702542,0.01711068,0.01701177,0.0170234,98.0520945
1500631200,0.0170234,0.0171425,0.01701884,0.01705687,50.94756254
1500633000,0.01705686,0.01709999,0.01654354,0.01703427,274.08676701
1500634800,0.01703429,0.017055,0.01672901,0.01678485,149.64106943
1500636600,0.01678903,0.01686881,0.01655504,0.01663648,204.54164639
1500638400,0.01661439,0.01670528,0.01649902,0.0167,197.29336943
1500640200,0.01669999,0.01673677,0.01651159,0.01651189,178.72148553
1500642000,0.01651189,0.01662535,0.01636927,0.01660001,162.31280795
1500643800,0.01661954,0.0167,0.01658706,0.016633,117.54001302
1500645600,0.01663485,0.01665994,0.01650603,0.01665994,58.17734791
1500647400,0.01665411,0.01668306,0.0165,0.01661275,139.23982367
1500649200,0.01661276,0.01673183,0.01656076,0.01673181,59.42778174
1500651000,0.01673182,0.016818,0.01661309,0.01662286,143.41035549
1500652800,0.01663064,0.01669347,0.01655058,0.01665987,76.85655619
1500654600,0.01662765,0.01680178,0.01662497,0.01671171,154.01958237
1500656400,0.01670314,0.01687994,0.01669624,0.01678301,171.26117575
1500658200,0.01678301,0.01678904,0.01662242,0.01675253,125.5445865
1500660000,0.01674914,0.01679997,0.01660613,0.01664266,139.21902998
1500661800,0.01665926,0.01697884,0.01664267,0.01697884,95.53931074
1500663600,0.01697215,0.0172,0.01694367,0.01718713,149.32526674
1500665400,0.01719426,0.01719677,0.01694001,0.01707229,90.35415614
1500667200,0.01707229,0.01708095,0.01688544,0.01695361,54.58087414
1500669000,0.01691751,0.01700093,0.01673998,0.01684216,133.69215104
1500670800,0.01684215,0.01688,0.016701,0.01678092,87.0557015
1500672600,0.01675762,0.01699987,0.01674584,0.01691874,102.33175549
1500674400,0.01692757,0.01718796,0.016898,0.01718792,133.40317511
1500676200,0.01718792,0.01718792,0.017,0.01700102,108.26819199
1500678000,0.01700103,0.01717728,0.01700103,0.01704875,69.65126303
1500679800,0.01704875,0.01707407,0.01699086,0.01702001,52.65474088
1500681600,0.01702798,0.01709707,0.01693718,0.0169372,53.1078804
1500683400,0.0169372,0.0169625,0.01682987,0.0169625,96.86282625
1500685200,0.01696252,0.016981,0.0168132,0.01689999,85.67342234
